2007.0,23,5,-1,
2012.0,23,5,-1,
2017.0,23,5,-1,
2007.0,23,6,-1,
2012.0,23,6,-1,
2017.0,23,6,1,
2007.0,23,7,-1,
2012.0,23,7,1,
2017.0,23,7,-1,
2007.0,23,8,1,
2012.0,23,8,-1,
2017.0,23,8,-1,
2007.0,23,9,1,
2012.0,23,9,1,
2017.0,23,9,1,
2007.0,23,10,1,
2012.0,23,10,1,
2017.0,23,10,1,
2007.0,23,11,1,
2012.0,23,11,-1,
2017.0,23,11,-1,
2007.0,23,12,-1,
2012.0,23,12,-1,
2007.0,9,1,-1,
2012.0,9,1,-1,
2017.0,9,1,1,
2007.0,9,2,-1,
2012.0,9,2,1,
2017.0,9,2,1,
2007.0,9,0,1,
2012.0,9,0,1,
2017.0,9,0,1,
2007.0,9,4,-1,
2012.0,9,4,1,
2017.0,9,4,1,
2007.0,9,5,1,
2012.0,9,5,1,
2017.0,9,5,1,
2007.0,9,6,1,
2012.0,9,6,1,
2017.0,9,6,1,
2007.0,9,7,1,
2012.0,9,7,1,
2017.0,9,7,1,
2007.0,9,8,-1,
2012.0,9,8,1,
2017.0,9,8,-1,
2007.0,9,9,-1,
2012.0,9,9,-1,
2017.0,9,9,-1,
2007.0,9,10,-1,
2012.0,9,10,-1,
2017.0,9,10,-1,
2007.0,9,11,1,
2012.0,9,11,1,
2017.0,9,11,1,
2007.0,9,12,-1,
2012.0,9,12,1,
2007.0,10,1,1,
2012.0,10,1,1,
2017.0,10,1,1,
2007.0,10,2,-1,
2012.0,10,2,1,
2017.0,10,2,1,
2007.0,10,0,1,
2012.0,10,0,1,
2017.0,10,0,1,
2007.0,10,4,-1,
2012.0,10,4,1,
2017.0,10,4,1,
2007.0,10,5,1,
2012.0,10,5,1,
2017.0,10,5,1,
2007.0,10,6,1,
2012.0,10,6,1,
2017.0,10,6,1,
2007.0,10,7,-1,
2012.0,10,7,-1,
2017.0,10,7,-1,
2007.0,10,8,-1,
2012.0,10,8,-1,
2017.0,10,8,-1,
2007.0,10,9,-1,
2012.0,10,9,-1,
2017.0,10,9,-1,
2007.0,10,10,-1,
2012.0,10,10,-1,
2017.0,10,10,-1,
2007.0,10,11,-1,
2012.0,10,11,-1,
2017.0,10,11,-1,
2007.0,10,12,1,
2012.0,10,12,-1,
2007.0,11,1,1,
2012.0,11,1,1,
2017.0,11,1,1,
2007.0,11,2,1,
2012.0,11,2,1,
2017.0,11,2,1,
2007.0,11,0,1,
2012.0,11,0,1,
2017.0,11,0,1,
2007.0,11,4,1,
2012.0,11,4,1,
2017.0,11,4,1,
2007.0,11,5,1,
2012.0,11,5,1,
2017.0,11,5,1,
2007.0,11,6,-1,
2012.0,11,6,-1,
2017.0,11,6,-1,
2007.0,11,7,-1,
2012.0,11,7,-1,
2017.0,11,7,-1,
2007.0,11,8,-1,
2012.0,11,8,-1,
2017.0,11,8,-1,
2007.0,11,9,-1,
2012.0,11,9,-1,
2017.0,11,9,-1,
2007.0,11,10,-1,
2012.0,11,10,-1,
2017.0,11,10,-1,
2007.0,11,11,1,
2012.0,11,11,1,
2017.0,11,11,1,
2007.0,11,12,1,
2012.0,11,12,1,
2007.0,11,1,-1,
2012.0,11,1,1,
2017.0,11,1,1,
2007.0,11,2,1,
2012.0,11,2,1,
2017.0,11,2,1,
2007.0,11,0,1,
2012.0,11,0,1,
2017.0,11,0,1,
2007.0,11,4,1,
2012.0,11,4,1,
2017.0,11,4,1,
2007.0,11,5,1,
2012.0,11,5,1,
2017.0,11,5,1,
2007.0,11,6,1,
2012.0,11,6,1,
2017.0,11,6,1,
2007.0,11,7,1,
2012.0,11,7,1,
2017.0,11,7,-1,
2007.0,11,8,-1,
2012.0,11,8,-1,
2017.0,11,8,-1,
2007.0,11,9,-1,
2012.0,11,9,-1,
2017.0,11,9,-1,
2007.0,11,10,1,
2012.0,11,10,1,
2017.0,11,10,1,
2007.0,11,11,1,
2012.0,11,11,1,
2017.0,11,11,1,
2007.0,11,12,-1,
2012.0,11,12,1,
2007.0,12,1,1,
2012.0,12,1,1,
2017.0,12,1,1,
2007.0,12,2,1,
2012.0,12,2,1,
2017.0,12,2,1,
2007.0,12,0,1,
2012.0,12,0,1,
2017.0,12,0,1,
2007.0,12,4,1,
2012.0,12,4,1,
2017.0,12,4,1,
2007.0,12,5,1,
2012.0,12,5,1,
2017.0,12,5,1,
2007.0,12,6,1,
2012.0,12,6,1,
2017.0,12,6,1,
2007.0,12,7,1,
2012.0,12,7,1,
2017.0,12,7,1,
2007.0,12,8,-1,
2012.0,12,8,1,
2017.0,12,8,-1,
2007.0,12,9,-1,
2012.0,12,9,-1,
2017.0,12,9,-1,
2007.0,12,10,-1,
2012.0,12,10,-1,
2017.0,12,10,-1,
2007.0,12,11,-1,
2012.0,12,11,1,
2017.0,12,11,1,
2007.0,12,12,1,
2012.0,12,12,1,
2007.0,13,1,1,
2012.0,13,1,1,
2017.0,13,1,-1,
2007.0,13,2,-1,
2012.0,13,2,-1,
2017.0,13,2,-1,
2007.0,13,0,-1,
2012.0,13,0,-1,
2017.0,13,0,-1,
2007.0,13,4,-1,
2012.0,13,4,-1,
2017.0,13,4,-1,
2007.0,13,5,-1,
2012.0,13,5,-1,
2017.0,13,5,-1,
2007.0,13,6,-1,
2012.0,13,6,-1,
2017.0,13,6,-1,
2007.0,13,7,-1,
2012.0,13,7,-1,
2017.0,13,7,-1,
2007.0,13,8,-1,
2012.0,13,8,-1,
2017.0,13,8,-1,
2007.0,13,9,-1,
2012.0,13,9,1,
2017.0,13,9,-1,
2007.0,13,10,1,
2012.0,13,10,1,
2017.0,13,10,1,
2007.0,13,11,1,
2012.0,13,11,1,
2017.0,13,11,1,
2007.0,13,12,1,
2012.0,13,12,1,
2007.0,13,1,-1,
2012.0,13,1,1,
2017.0,13,1,1,
2007.0,13,2,1,
2012.0,13,2,1,
2017.0,13,2,1,
2007.0,13,0,1,
2012.0,13,0,1,
2017.0,13,0,1,
2007.0,13,4,-1,
2012.0,13,4,1,
2017.0,13,4,1,
2007.0,13,5,-1,
2012.0,13,5,1,
2017.0,13,5,1,
2007.0,13,6,1,
2012.0,13,6,1,
2017.0,13,6,1,
2007.0,13,7,1,
2012.0,13,7,1,
2017.0,13,7,1,
2007.0,13,8,1,
2012.0,13,8,1,
2017.0,13,8,1,
2007.0,13,9,1,
2012.0,13,9,1,
2017.0,13,9,-1,
2007.0,13,10,1,
2012.0,13,10,1,
2017.0,13,10,1,
2007.0,13,11,1,
2012.0,13,11,1,
2017.0,13,11,1,
2007.0,13,12,-1,
2012.0,13,12,1,
2007.0,14,1,1,
2012.0,14,1,1,
2017.0,14,1,1,
2007.0,14,2,-1,
2012.0,14,2,1,
2017.0,14,2,-1,
2007.0,14,0,-1,
2012.0,14,0,1,
2017.0,14,0,-1,
2007.0,14,4,-1,
2012.0,14,4,1,
2017.0,14,4,-1,
2007.0,14,5,-1,
2012.0,14,5,1,
2017.0,14,5,-1,
2007.0,14,6,-1,
2012.0,14,6,-1,
2017.0,14,6,-1,
2007.0,14,7,-1,
2012.0,14,7,-1,
2017.0,14,7,-1,
2007.0,14,8,-1,
2012.0,14,8,-1,
2017.0,14,8,-1,
2007.0,14,9,1,
2012.0,14,9,1,
2017.0,14,9,1,
2007.0,14,10,1,
2012.0,14,10,1,
2017.0,14,10,1,
2007.0,14,11,1,
2012.0,14,11,1,
2017.0,14,11,1,
2007.0,14,12,1,
2012.0,14,12,1,
2007.0,15,1,1,
2012.0,15,1,1,
2017.0,15,1,1,
2007.0,15,2,-1,
2012.0,15,2,1,
2017.0,15,2,-1,
2007.0,15,0,1,
2012.0,15,0,1,
2017.0,15,0,-1,
2007.0,15,4,-1,
2012.0,15,4,1,
2017.0,15,4,-1,
2007.0,15,5,1,
2012.0,15,5,1,
2017.0,15,5,1,
2007.0,15,6,1,
2012.0,15,6,1,
2017.0,15,6,1,
2007.0,15,7,1,
2012.0,15,7,-1,
2017.0,15,7,1,
2007.0,15,8,-1,
2012.0,15,8,-1,
2017.0,15,8,-1,
2007.0,15,9,-1,
2012.0,15,9,-1,
2017.0,15,9,-1,
2007.0,15,10,-1,
2012.0,15,10,-1,
2017.0,15,10,-1,
2007.0,15,11,1,
2012.0,15,11,1,
2017.0,15,11,1,
2007.0,15,12,1,
2012.0,15,12,1,
2007.0,16,1,-1,
2012.0,16,1,-1,
2017.0,16,1,-1,
2007.0,16,2,-1,
2012.0,16,2,-1,
2017.0,16,2,1,
2007.0,16,0,-1,
2012.0,16,0,-1,
2017.0,16,0,-1,
2007.0,16,4,-1,
2012.0,16,4,-1,
2017.0,16,4,-1,
2007.0,16,5,-1,
2012.0,16,5,-1,
2017.0,16,5,-1,
2007.0,16,6,-1,
2012.0,16,6,-1,
2017.0,16,6,1,
2007.0,16,7,-1,
2012.0,16,7,1,
2017.0,16,7,1,
2007.0,16,8,1,
2012.0,16,8,1,
2017.0,16,8,1,
2007.0,16,9,1,
2012.0,16,9,1,
2017.0,16,9,1,
2007.0,16,10,1,
2012.0,16,10,1,
2017.0,16,10,1,
2007.0,16,11,-1,
2012.0,16,11,-1,
2017.0,16,11,1,
2007.0,16,12,-1,
2012.0,16,12,-1,
2007.0,16,1,1,
2012.0,16,1,1,
2017.0,16,1,-1,
2007.0,16,2,-1,
2012.0,16,2,-1,
2017.0,16,2,-1,
2007.0,16,0,-1,
2012.0,16,0,-1,
2017.0,16,0,-1,
2007.0,16,4,-1,
2012.0,16,4,-1,
2017.0,16,4,-1,
2007.0,16,5,-1,
2012.0,16,5,-1,
2017.0,16,5,-1,
2007.0,16,6,-1,
2012.0,16,6,-1,
2017.0,16,6,-1,
2007.0,16,7,-1,
2012.0,16,7,-1,
2017.0,16,7,-1,
2007.0,16,8,-1,
2012.0,16,8,-1,
2017.0,16,8,-1,
2007.0,16,9,1,
2012.0,16,9,1,
2017.0,16,9,1,
2007.0,16,10,1,
2012.0,16,10,1,
2017.0,16,10,1,
2007.0,16,11,1,
2012.0,16,11,1,
2017.0,16,11,1,
2007.0,16,12,1,
2012.0,16,12,1,
2007.0,16,1,1,
2012.0,16,1,1,
2017.0,16,1,-1,
2007.0,16,2,-1,
2012.0,16,2,1,
2017.0,16,2,1,
2007.0,16,0,-1,
2012.0,16,0,1,
2017.0,16,0,1,
2007.0,16,4,-1,
2012.0,16,4,1,
2017.0,16,4,1,
2007.0,16,5,-1,
2012.0,16,5,1,
2017.0,16,5,1,
2007.0,16,6,-1,
2012.0,16,6,1,
2017.0,16,6,1,
2007.0,16,7,-1,
2012.0,16,7,1,
2017.0,16,7,1,
2007.0,16,8,1,
2012.0,16,8,1,
2017.0,16,8,1,
2007.0,16,9,1,
2012.0,16,9,1,
2017.0,16,9,1,
2007.0,16,10,-1,
2012.0,16,10,1,
2017.0,16,10,1,
2007.0,16,11,-1,
2012.0,16,11,1,
2017.0,16,11,1,
2007.0,16,12,-1,
2012.0,16,12,1,
2007.0,17,1,1,
2012.0,17,1,-1,
2017.0,17,1,1,
2007.0,17,2,-1,
2012.0,17,2,-1,
2017.0,17,2,-1,
2007.0,17,0,-1,
2012.0,17,0,-1,
2017.0,17,0,-1,
2007.0,17,4,-1,
2012.0,17,4,-1,
2017.0,17,4,-1,
2007.0,17,5,-1,
2012.0,17,5,-1,
2017.0,17,5,1,
2007.0,17,6,1,
2012.0,17,6,1,
2017.0,17,6,1,
2007.0,17,7,1,
2012.0,17,7,1,
2017.0,17,7,-1,
2007.0,17,8,-1,
2012.0,17,8,-1,
2017.0,17,8,-1,
2007.0,17,9,-1,
2012.0,17,9,-1,
2017.0,17,9,-1,
2007.0,17,10,-1,
2012.0,17,10,-1,
2017.0,17,10,-1,
2007.0,17,11,1,
2012.0,17,11,1,
2017.0,17,11,1,
2007.0,17,12,-1,
2012.0,17,12,1,
2007.0,18,1,1,
2012.0,18,1,1,
2017.0,18,1,1,
2007.0,18,2,1,
2012.0,18,2,1,
2017.0,18,2,1,
2007.0,18,0,1,
2012.0,18,0,1,
2017.0,18,0,1,
2007.0,18,4,1,
2012.0,18,4,-1,
2017.0,18,4,1,
2007.0,18,5,-1,
2012.0,18,5,-1,
2017.0,18,5,-1,
2007.0,18,6,-1,
2012.0,18,6,-1,
2017.0,18,6,-1,
2007.0,18,7,-1,
2012.0,18,7,-1,
2017.0,18,7,-1,
2007.0,18,8,-1,
2012.0,18,8,-1,
2017.0,18,8,1,
2007.0,18,9,-1,
2012.0,18,9,1,
2017.0,18,9,1,
2007.0,18,10,-1,
2012.0,18,10,1,
2017.0,18,10,1,
2007.0,18,11,1,
2012.0,18,11,1,
2017.0,18,11,1,
2007.0,18,12,-1,
2012.0,18,12,1,
2007.0,19,1,-1,
2012.0,19,1,-1,
2017.0,19,1,1,
2007.0,19,2,-1,
2012.0,19,2,-1,
2017.0,19,2,1,
2007.0,19,0,-1,
2012.0,19,0,1,
2017.0,19,0,-1,
2007.0,19,4,-1,
2012.0,19,4,1,
2017.0,19,4,-1,
2007.0,19,5,-1,
2012.0,19,5,1,
2017.0,19,5,1,
2007.0,19,6,-1,
2012.0,19,6,1,
2017.0,19,6,1,
2007.0,19,7,-1,
2012.0,19,7,1,
2017.0,19,7,1,
2007.0,19,8,1,
2012.0,19,8,1,
2017.0,19,8,1,
2007.0,19,9,1,
2012.0,19,9,1,
2017.0,19,9,1,
2007.0,19,10,1,
2012.0,19,10,1,
2017.0,19,10,1,
2007.0,19,11,-1,
2012.0,19,11,1,
2017.0,19,11,1,
2007.0,19,12,-1,
2012.0,19,12,1,
2007.0,20,1,-1,
2012.0,20,1,1,
2017.0,20,1,-1,
2007.0,20,2,1,
2012.0,20,2,1,
2017.0,20,2,1,
2007.0,20,0,1,
2012.0,20,0,1,
2017.0,20,0,1,
2007.0,20,4,1,
2012.0,20,4,1,
2017.0,20,4,1,
2007.0,20,5,1,
2012.0,20,5,1,
2017.0,20,5,1,
2007.0,20,6,1,
2012.0,20,6,-1,
2017.0,20,6,1,
2007.0,20,7,1,
2012.0,20,7,1,
2017.0,20,7,1,
2007.0,20,8,1,
2012.0,20,8,1,
2017.0,20,8,1,
2007.0,20,9,1,
2012.0,20,9,1,
2017.0,20,9,-1,
2007.0,20,10,1,
2012.0,20,10,1,
2017.0,20,10,1,
2007.0,20,11,1,
2012.0,20,11,1,
2017.0,20,11,1,
2007.0,20,12,-1,
2012.0,20,12,1,
2007.0,21,1,1,
2012.0,21,1,1,
2017.0,21,1,1,
2007.0,21,2,-1,
2012.0,21,2,1,
2017.0,21,2,-1,
2007.0,21,0,-1,
2012.0,21,0,1,
2017.0,21,0,-1,
2007.0,21,4,-1,
2012.0,21,4,1,
2017.0,21,4,-1,
2007.0,21,5,-1,
2012.0,21,5,-1,
2017.0,21,5,-1,
2007.0,21,6,-1,
2012.0,21,6,-1,
2017.0,21,6,-1,
2007.0,21,7,-1,
2012.0,21,7,-1,
2017.0,21,7,-1,
2007.0,21,8,-1,
2012.0,21,8,-1,
2017.0,21,8,-1,
2007.0,21,9,-1,
2012.0,21,9,-1,
2017.0,21,9,-1,
2007.0,21,10,-1,
2012.0,21,10,-1,
2017.0,21,10,-1,
2007.0,21,11,-1,
2012.0,21,11,-1,
2017.0,21,11,-1,
2007.0,21,12,1,
2012.0,21,12,-1,
2007.0,22,1,1,
2012.0,22,1,-1,
2017.0,22,1,1,
2007.0,22,2,-1,
2012.0,22,2,1,
2017.0,22,2,-1,
2007.0,22,0,1,
2012.0,22,0,1,
2017.0,22,0,1,
2007.0,22,4,-1,
2012.0,22,4,1,
2017.0,22,4,1,
2007.0,22,5,1,
2012.0,22,5,1,
2017.0,22,5,1,
2007.0,22,6,1,
2012.0,22,6,1,
2017.0,22,6,-1,
2007.0,22,7,1,
2012.0,22,7,-1,
2017.0,22,7,-1,
2007.0,22,8,-1,
2012.0,22,8,-1,
2017.0,22,8,-1,
2007.0,22,9,-1,
2012.0,22,9,-1,
2017.0,22,9,-1,
2007.0,22,10,-1,
2012.0,22,10,-1,
2017.0,22,10,-1,
2007.0,22,11,1,
2012.0,22,11,1,
2017.0,22,11,1,
2007.0,22,12,-1,
2012.0,22,12,1,
